,SHA256,NOME,PACOTE,API_MIN,API,vt_detection,CLASS,VT_Malware_Deteccao,AZ_Malware_Deteccao;
18538,25c9a0d2c9e6d573e61c1ebed80e92da8c3bf1bce361b20023b7f7f845fdbe92,Renault,com.szlanyou.renaultiov,19,26,0,0,0,0;
18539,262d3c37194d4b42f114e3a191d45825acb17463903755e3fec4ea037967a1cc,独立日兼职,com.duliday.majiaone,16,22,7,1,7,7;
18540,004da26abdabd9e213d162075ab0df6cd52c691791b976ab91efc2555dc3b2ac,C64,com.easyc64,22,28,0,0,0,0;
18541,25d86c14ed7d6ea9c5aeb81d821a0f03db152d750165f457c30364b3d234bfd7,Faraway: Puzzle Escape,com.mousecity.faraway,16,28,0,0,0,0;
18542,0045d60e0e699df59c020df73322d04bfd8ad8dd4f9f5d9a00d745616d7fa5e5,Success Add World ,com.appybuilder.upadhyay_apurva_a_p_9904.Success_Add_World_SuccessAddWorldAllDeatilSocialAddWorld,14,22,2,1,1,2;
18543,2633dbc076274a2a3d43a2f01c39807507ba37408370383ecbc0865ec3aa3ccd,Models of sleeping lights,com.Modelsofsleepinglights.hafidzarudi,9,18,13,1,14,13;
18544,25dc3f698fb01cc0893fb9c957903c1b8b6f7d5d422249e0c4af368e07c620c0,Půjčka pro každého,com.burenkov.ppkcz,15,23,0,0,0,0;
18545,268abd043d6b7bc4394974da3eccebeecaa39179f7271745ce5f0a3c756aa1be,快云P图编辑,com.camera.eclipse,17,26,9,1,9,9;
18546,0024abdc0dcda7aad7394aa1ad8cdb7092bd5391e688d4ef45fbcd0e99c8a2b5,Asterix,air.eu.bandainamcoent.asterixandfriends,14,27,0,0,0,0;
18547,0070ffb4295c384e19d80362fc96ad03bab3692c9abc6bc91732bc1ccd1cd0da,Indian Railway Status App,com.indianrailwaystatusapp.gurubros,16,27,1,1,1,1;
18548,13390bee892e007fbe911de3363d5731094ec85e737db791d8e5969cde7b8b26,Universal Studios Hollywood Park Map 2019,com.cheongkok.Universal_Studios_Hollywood_Park_Map_2019,19,26,0,0,0,0;
18549,194c455e1e638442f40de573b5ad4e5b0fdaf15e82d7833730a9ea1c6b205958,Winions,com.nexonm.woh,21,27,1,1,0,1;
18550,004ab23cec034b0aad323a963847d9b6cefde24c23cef9389f2c62f49650928b,Find My Phone by Clap,com.radinelqaa.myphone,16,29,0,0,0,0;
18551,0037b399b5e8f1b3db52325dec2151b1e9a5c329b0e1c0bdd34eb696bfc8cc0b,LudoStar2,com.NdroGames.Ludo2018,16,27,0,0,1,0;
18552,335a0de83b2c165be2a903949d9f8f6577f4c23475e51cfc0c6b3778412e391d,250 Newest Men Hair Styles Ideas,com.NewestMenHairStylesIdeas.depix,9,18,1,1,3,1;
18553,25f9c66ae8fa811f8977c6ae9b8c9fa4155b4120d168114b58484c7f3d88c3d2,Cute Dog,live.wallpaper.cute.dog,14,19,0,0,0,0;
18554,0023606f6c6f95c791c8f18f0604e6fec9a6cff8664b4ba0c7fe04c4f3df591d,KarriereStart,de.mae.karrierestart,15,28,0,0,0,0;
18555,1302aefb053cf227724013d033321876b81694660deed624f4fe29bf9afd88ba,换车宝典,cn.eclicks.transfer,18,23,0,0,0,0;
18556,267ccd97d5c808dae9b712c8936d9c566950a227b456bbd1b9133857aca245dd,Bass Equalizer,com.bass.boost.equalizer.music.pro,16,29,2,1,3,2;
18557,26970a9990cbb22690253048ed898325165a84af05043b98a7641467091dbd10,Mens Slipper Design,com.menssandalsdesign.evieapp,9,26,5,1,9,5;
18558,0c98605a48a7a8e3c116cde393dd2b018adb5ee461be47301227a3059937d5c8,ATS,com.worlas.ent26.airtime,14,23,1,1,2,1;
18559,2662c6f085f945b3e38ce626c24a5e235fb486ac13ddafa2170520897f1e8d57,电池超人,com.isyezon.kbatterydoctor,14,26,8,1,8,8;
18560,2676b7501407cca91a6cc775bb3098f21d41a5d6e62885799e9bc2210b2a4743,CPS Click speed tester,appinventor.ai_swither1234.CPSENG,7,7,2,1,1,2;
18561,25d29df7667dba2cbd9cb2650ddb8e22b69401d87016ec0c00f4a617d9821464,Belajar Tajwid,com.cornermedia.tajwid,9,26,0,0,0,0;
18562,26535a8e7a520d0a9c5acd8dd22d7f5fce6e26f917469ce8a9c72a620a9255d6,Robocar POLI,com.Dhanidev.RobocarPOLI1,14,26,2,1,1,2;
18563,25c48a863e2ec447e1385812aad3ec282362087c721cdbf54931f76114fe054c,Drawing_By_Stuart_S,appinventor.ai_llllaba12.stuartSdrawingapp,14,26,0,0,0,0;
18564,199e13a0b4b4733dd833299afe66d41a11f828d08734b0360d87d14ae02eb06f,饭团金服,com.iqianbang.fanpai,15,23,5,1,6,5;
18565,3314d1d3f026797e9953ee619c7bdecbdf337f41d0c6527a4b409018fb751d84,Radio Continu,com.appsdecalidad.RadiocontinuappOnlineFM,14,26,1,1,1,1;
18566,0042b5dcba1b17ebcb36d66d6c3ed63cb04d57681bfe92ce3e2e3f4624588089,CM Browser,com.ksmobile.cb,14,17,0,0,0,0;
18567,131b7fa244bb6eb0069b4c1beac3a03d5502f9c787c6b95371123fe9b9979fe9,Dragon Story,com.teamlava.dragon,9,24,0,0,0,0;
18568,12ebe80a9c83c4721ed385944ef734630f31f7264ba18714391c168f5827792d,Mp3 Music Downloader,com.jamendoandoutly.mainpakage,16,27,0,0,0,0;
18569,0cd1124b5f2bc6dae30fc5dda42b911ed736b81fbce875abddbb3f985dec4289,阳光头条,com.ygtoutiao.news,15,22,9,1,8,9;
18570,33629e88a7bc6528bf3a2d24a02a728ab7aafb79b5bc2749e9b6d073e23d03b2,听车,com.juyanapp.czs,16,26,4,1,7,4;
18571,1970fe4f7d026511a31ce484eeeffc365daa49bf7c88979cc83d5f1626e2dafe,视频去水印软件,com.kaola.spqsy,19,28,8,1,14,8;
18572,265d9606af896ccc8676cec3a332157d737dce93c0554b83e64fd8d625649716,Power Supply Circuit Diagram,com.powersupplycircuitdiagram.electrical.learn.inipastiberkah,9,26,1,1,2,1;
18573,2645db1f3802700fe806a526d79175481acf0b29e9a8e399fc58f067d16d7f75,爱南宁,com.cloudbae.lovenanning,19,28,2,1,2,2;
18574,25d9f8044e3fd87753ef024ecbac621ba25ba4563a51d2b99acd6fc2cad3d11c,shovel knight,com.tipsfor.shovelknightgameguide,9,26,0,0,0,0;
18575,0cb4df25f30a1d2bdaba9e01e6c4ec20be59e16619ceeb3ca7d207d4310d0f49,51公积金管家,com.balance6game.housingfund,14,23,4,1,6,4;
18576,2649def1b691987055e90cfe51427050b47baa82c9b81b250ef9b753b8832209,野蛮萝莉,ibE.KUmgNZ.SGuhMTCN,12,20,27,1,35,27;
18577,268fc5e7e97e72f634b77e976025a2fb862c86de567879d4b8016b9cb45d28d0,掌上赢家,com.jme.trade,19,25,10,1,11,10;
18578,267d3dfbb4c22c8f1b685d145d329461c65ffe5ff24c95f36e1bdccf388e0768,金荣中国,com.jrjr.jrchina,16,27,4,1,4,4;
18579,25f24bf2176ea2828b05a18e4bbc1441d33dfdae57bc693acee224ecf66e0cc1,المصحف المعلم جزء 15 سورة الإسراء,com.someonemuslem.part15.alesraa,5,28,0,0,0,0;
18580,25f82ca4bba12b399eba61127a57d28646ce963c0054481b151b366c67ba472b,ruff,ruff.ruff,21,27,0,0,0,0;
18581,198e6668e1f8fc3fbdbf08c5c238b3a127a9d597fd8613359e4636cd0b82aaa3,蛋咖赚钱,com.dkzq.sou.ee,17,26,5,1,5,5;
18582,265cf95fc2e0c5fa7673ab4597f177eecf362abdd39cd69f90b2f766eec6ec02,Chris Webby Song&Lyrics,com.rubiyemstudio.twtwchriswebby.music.lyrics,15,23,1,1,0,1;
18583,12f02253dff6ade596419deec8b5cfadafaad64f9e8c3dd4c470e915f7c26888,来电闪光,com.lt.lighting,18,26,0,0,0,0;
18584,0d14caf48a9923d6ea082af5b8e6c97f69fb46ce05f0a6605052ef6c36cd47ad,ITI Result,com.thunkable.android.rajnishkhadse.ITI_Result,16,26,1,1,1,1;
18585,00626d5ef50a85c65d57fe604bdbc4ad554dfb527f74aed18973d099ffebacf7,Selfie With Christina Aguilera,com.takingphone.selfiewithchristinaaguilera,16,29,3,1,3,3;
18586,005e1b26958e2778395fd91250a3afaecb6630bf6058fe70829ca96f6eaef659,radio iradio,com.JoaFreeApps.radioazerbaijaniradio,14,26,1,1,1,1;
18587,199111b09d3d8e6f67bc96fdf02d15ddc2930ac033576c43fa667e19aa215571,YCC365,com.ycc365closeli.aws,19,28,8,1,9,8;
18588,269d114199a2de3d926105892baed96fef2bfabf0ad26375bc27a306d98f021e,Radio Kiss Fm,com.RadioAppsFree.RadioKissFm,14,22,2,1,0,2;
18589,25b945847afaadb4899d0764f266155ecef092115df120293d5cc5e1d679ec67,Energy conservation,com.do_apps.catalog_970,19,27,0,0,0,0;
18590,0d01ed9ba31c1f50c71ab9554336bb1ab33556686137c6f10a4407d1360e9ae6,一夜,com.withwa.onedate,21,29,7,1,7,7;
18591,2627665c6ef93fcedc275e7b5f851f5f16671f37277b9358fa7bc9b2458851d4,MobileEarnMoney,com.imranhameedw2.MobileEarning,14,22,4,1,1,4;
18592,12f98e6e2beb7ff34376a657cef600de96fec04633d339fb6d95f1330abb66c2,Sea Picture Frames,com.atsdev.seapictureframes,11,29,0,0,0,0;
18593,0036bedf416c42bcaab5c6f3601384a2ae9e0633249f8e27930e25c16a1809be,WeiboLite,com.sina.weibolite,18,28,0,0,0,0;
18594,0cef9b45c4fc65756a26a5d9957186cd19c0146932d237b36f19ce2e1a19ab90,UpCarePro.Android,com.companyname.UpCare,19,27,1,1,1,1;
18595,25f3ab107223354d1fbe8e348dad38ceec910ad83a8e171407ce74cfc7e6e51f,互生,com.gy.amobile.person,17,26,0,0,0,0;
18596,003a0113374297927f1c4f1a53933c6a1a9e235b65ece1a27a447584d1a1b745,Gladiabots,com.GFX47.Gladiabots,16,26,0,0,0,0;
18597,25c52538e05b4f13705dea3b5832ce0215500e7d5799a1cbcfde5f5fb46fdd78,Hola mi amor,com.groupmjapps.tonosholamiamor,19,29,0,0,0,0;
18598,0ca6261fa48f4848fdd1d57fddcf88fd81abac114f9c1e8cf5199fae380158c0,红酒世界,com.keruiyun.redwine,16,26,4,1,4,4;
18599,002317209a7649abab5d230156f0ea035098fed78e39ec7f931a8d9f5b080166,Tablo Songs+Lyrics,com.kbnmedia.tabloo.valdezz.lyrcs,15,23,5,1,3,5;
18600,26405ba1c79e3b585dff63a6dc3808e1cb2ca326977b02bc0366dec5c9860fe2,biubiu加速器,com.njh.biubiu,19,28,11,1,11,11;
18601,2630c1cdd56fb45b66d34e1f73d3a98a28064747e41b6e01603a18f1857ce263,DoceBolas,appinventor.ai_jjccbv.DoceBolas,7,7,1,1,0,1;
18602,002e038f5f12bf386fe6a7f51b0d4b9adc815bf1c41917ed61c603ad089c60e4,Snow Excavator Machine - Construction Crane 2019,com.futuristicgamestudio.snow.excavator.machine.construction.crane,16,27,0,0,0,0;
18603,12f30323d7066a941a8562c8e63c5c0e9634507b86561b08ff01532998225515,最美证件照制作,com.leqi.zuimeiphoto,21,28,0,0,0,0;
18604,2668f052858d8c20af36f9fbfbe8de941958ddce51444a9ff0b82bad66a51480,IPLocationTracker,com.bijoybest.IP_Tracker,16,26,2,1,1,2;
18605,1988c4c2e7f913f1669147a3918a7a345baa6a711c90b2cbf2b46aeb976b862f,集客多,com.webapp.jkd,19,28,4,1,4,4;
18606,335209021dd02ac2ab5c3de62e6e2dfd23451ee8614863e45dc2b3b6a0905055,TagLikes,com.redwager.ttiker,21,29,8,1,8,8;
18607,1317ecdf6d431b40516d6ff5f86622a3b22418af54e4054b813e153426b3c017,Mэвэpик Typ,com.wMevepikTyp_10361416,16,28,0,0,0,0;
18608,266fe5e72f8bd3c7c7033f74eb1f4f812c787dadbf22560b7a6c0d71df7f13e9,مجموعه اشعار عبدالقهار عاصی,com.yashgco.ashareabdolghahar,14,26,1,1,1,1;
18609,001a5cd1fe4ed828e49ccb7d2654564e251b504eda50bb68b994d9e6b3f9755d,RadioUrbana 90.1 MHz.,com.cqsoluciones.radio.radiourbana,9,16,1,1,1,1;
18610,001be48a4282da5220bc1f6f4ff95294777efaf613a0b181d110ca4ab8b4bc93,酒链世界,com.js.winechain,16,27,7,1,7,7;
18611,1333ecf9dc250431d469bf75fe3a909ce18d60815347aa9ed4cf9ae8effed9d9,HCR App,de.vrr.hcrmobileapp,21,29,0,0,0,0;
18612,19a10ea32e271e0ae6d553bde5d32645b4940fe10db5a614594afd3acabbccc7,BD_All_University_Admission,com.manikntr2497.BD_All_University_Exam_Result,16,26,1,1,1,1;
18613,25b8f2dac58f4bca08c5a676d7d1cbeb74c39d1a07344da3cefb0d40c4ad2942,Timbaland,com.acousticm.timbalandgreatmusic,14,28,0,0,0,0;
18614,19489d0b2bd8042b872b531fc55c82bd76e83bfd1fe5a9990fedd6837081df99,文明成都,io.dcloud.com.wenming.chengdu,14,21,1,1,1,1;
18615,199bdf7756ed9a2cd98c288905c2ceaca1311a4cdd0569ae2c3da522df8c7246,上海直聘,shanghai.com.cn,21,26,4,1,8,4;
18616,33229f99de964447e6e94c951d33ddce20ba8cda91c23a7c46fdffdff8965643,Bonek mania,com.bonek.veloz,18,28,2,1,2,2;
18617,0cc571229bfa4de1c1a9135eda6242bbafc50eadb7f208d25ee44d8a64f16f91,Wolves Den,com.app.wolvesden,19,23,1,1,1,1;
18618,1961bd303ea7543910dbde407f253aac2fbcb6781f1a6826afea1fcee95b2b95,超级充,com.yltxdz.supercharge,21,28,9,1,10,9;
18619,25c28ee4ecf67e16921a418add4e36e024b02b9e8d872afd37ebe3e234fb948f,Tujuh Ramuan Obat Herbal Dan Cara Membuatnya Untuk Segala Penyakit,com.appssemogaberkah.tujuhramuanobatherbaldancaramembuatnyauntuksegalapenyakit,15,26,0,0,0,0;
18620,332937cae57791ca00e997f15ea9a462549a94322c0b22df8427c27d78435012,Free Fire Skin,com.freefire.guide4us,16,29,2,1,2,2;
18621,336a20a9f6f08c40e0e3c59b67fb91cd090f734f31f258f217b6c2a169df2757,Imagenes De Motos,com.fondosdepantallademotosen3d,14,26,2,1,0,2;
18622,26302ad4e7615e3d88cefbc022ee1925a50bb4fe68e4f6abfcb48e0d22a1f75d,卡通素描相机,coms.mhxj.xnpc6,7,14,14,1,14,14;
18623,1334551e436f93bee4beb324648e6760f9a4cc10ed824b452270378f6b4c805b,百度百科,com.baidu.baike,17,23,0,0,0,0;
18624,19b33893e7928a59949f469e2a4f70478c144058eaf582573c7c246b9cdfb569,日语N1听力,com.iyuba.JLPT1Listening,19,25,8,1,8,8;
18625,003bc11b0e16b796057d845fd7b0d5607b4b459a03063ef44d018fbf18a2abb2,Hidden Object - Cats Island,air.com.differencegames.hocatsislandfree,14,28,0,0,0,0;
18626,2624dd1b0dfed2d0b767489a636a6d824b300bdb4ef8cbfd924d76781906156e,BGFIMobile GE,com.bgfi.mobile.ge,16,28,1,1,0,1;
18627,003c21ab143a69ffa42bc4110a23b17f2f6cbcda8248f70fd3db523a331ca549,Remote Control,in.universalremote.www.universaltvremote,16,29,0,0,0,0;
18628,0d10b534396e6cc0dad3e1a61b68319fbba28c63a6ea8edd3140e11027a3309b,GameBox Booster,com.gamebox.gamebooster.boostersgames,21,28,4,1,4,4;
18629,0038e6bc33fd5a935fe0345a21e10dd593e68d4e36ec1bac951e1061620eea0d,Snake Line,com.birdseye.snake_line,16,28,0,0,0,0;
18630,130a06fef4308f6e78e5ee0392eb03282189fa05fb0a22aeea804451683caac5,DJ Khaled Songs,com.RaikhaMD.djkhaled,15,27,0,0,0,0;
18631,002fe94c80c276c9be3513122ceac3c227254512c6c34a13a735fbf077aa1639,Hidden Object - World Tour,com.dg.differencegames.u.hiddenobject.worldtour,16,26,0,0,0,0;
18632,2649a77bb72fd6f7616f578d9014b7225370e787dd2897db2b1fc5ddc5952e0d,nurses network,com.app.nursesmarket,19,23,1,1,0,1;
18633,26009435d9ca1447ca8103087711b791a4560344d4c1f093a753de1ddf309ec6,小猿搜题,com.fenbi.android.solar,19,26,0,0,0,0;
18634,1320f7b0914b36f6c8b72efb04b33e6fcac475ad7fa5e6f6468e49f0252b422d,IPC Gujarati,axareducation.ipcingujarati,19,27,0,0,1,0;
18635,0cceedb17f76dce70bd0b64103e14f4225f3c250909afa9d89f4cbdcbff21a70,赢联,cn.yuntumingzhi.yinglian,15,22,2,1,6,2;
18636,1977a84931bf78374b3119546b95da5e11140f54a82b48cc8f90a20154029367,渝眼TV,com.cqtelecom.yuyan,15,23,4,1,4,4;
18637,335a90cf2b74e0c628db9291ad3e917aaf82aaff03307ca9459cbe6c0554a567,数管,dt.cz.oa,19,26,4,1,9,4;
18638,194a18072db09c40e270f9517f5472c06d68e418d6d73f3f5eb18e9c3279db1f,新浪金融,com.sina.licaishi,15,26,7,1,7,7;
18639,0cbea2ab8616ad31214a3f25c45991702d0cf485420151fddee2f32cc0123fcf,吃鸡王者变声器,com.warmlight.ot,19,22,10,1,10,10;
18640,001c5184a1578728c810ec5227eb7b2bc07f488d98886a8835cfd7323a449572,Paw Patrol: Go,paw.patrol.go,16,27,0,0,0,0;
18641,12e9ac84c8e12f8dfbecccc85ed80db922e20b73b0e6d638e80620c4278e13b0,أفكار لتجهيز الفطور,com.wasfat.ftor,14,23,0,0,0,0;
18642,0035f4a36972965a7f97371285552a9b937d5ab3c83094a8bed3c406b09c40b9,Motogp Championship 2019 - Motogp Traffic Racing,com.zch.motogp.championship.traffic.racing.dirtbike.impossible.mud,9,26,0,0,0,0;
18643,001ee91d18e6bf4679f2301822d124df0794374a9a908cce919b6835e066cb2c,看我眼里有什么壁纸桌面,aimoxiu.theme.mx72e077c7d85fdc24ac33f34350336d79,7,14,1,1,4,1;
18644,333cf758f326a4de86097e5f49414e052ba8f517bf21a26aaa18a7fa1bec4931,Animus2,com.tenbirds.animus2,23,26,11,1,11,11;
18645,19c1580d1e1210c76d14f5074130f9a72a5cec101368a1bed84a13e95572d715,All Cleaner,com.allcleaner.cleantool.boostphone.coolandsavebattery,19,29,7,1,7,7;
18646,19559aa788c344b716d242bca96995fd17def631c569de911219009be59acc08,拍照翻译,com.jtjsb.tptranslation,19,28,9,1,10,9;
18647,0033a8d24ff8dec4e7862e2c0796b771549b58a22e7edf48e15711482acc4919,Happy to Disturb,com.droidcook.happy.to.disturb,14,27,0,0,0,0;
18648,25dfeb38f94a0eec4fb75dd2174121d0f9e9acbab406bc782168983249b8c2d2,Pink Diamond Unicorn,keyboard.theme.k820017636,15,26,0,0,0,0;
18649,3355face6efc467d6e5c72c120b9086d199d508c2e6bcde6d7c08fd7f93e7bce,梦幻餐厅大亨,com.food.cooking.restaurant.ly,17,28,9,1,5,9;
18650,25fdf3855f97908855674959ede0e9f1d3212eaf4d3c458e19c00d2274b4aa78,MemoryPalace,jp.ne.sakura.falco.memopa,18,27,0,0,0,0;
18651,0cb6697525cae3f33472c4f2ca1f5f1863b4cc8fa52c059e5e0f7fc6f87eac43,照片恢复精灵,com.hxdevst.picsresearch,18,26,10,1,8,10;
18652,0069866c6f6c43c4b7d17f1d78177462f14eea6dfb0f6d80fd4222cdd2cd88b9,New Saree Desaign Idea,com.NewSareeDesignIdea.myapp,9,18,6,1,5,6;
18653,0cec3a2440067271eeb63fb96831cc281dd95b444c4df3e649c239ded3e65b88,Anganwadi,com.anganwadisupervisor.studymaterial,19,28,1,1,1,1;
18654,25e4ea043e10b0a4595f51f42d0f5c5f8a78765bf826598c538f93461a19836d,Tesoreria CDMX,mx.wdd.sefin,19,29,0,0,0,0;
18655,19ca4c5c1b8e538634cb56edeb196ff1302c88e7bb55a73aa8e8e3b273b5df9f,Attitude Boy Status,com.attitudeshayari.almlstudio,19,28,1,1,1,1;
18656,3330b4da0de18535d6977c523460a4ecadef1f2cbfb011d3412d5b04780c3255,卡旗信用卡管家,com.admin.kaqi,19,28,4,1,4,4;
18657,0038c35a0c5ccfc0bee340aca267e5d38ced0adca5747bc2b6ae4c4da0c586b3,Negara Kertagama and Terjemahan,io.kodular.anglingan.Kitab_Negara_Kertagama_Terjemahan,19,28,0,0,1,0;
18658,12f52691c6eadc0788b20eec5892bd2865daf46e474af0cf66964c8354ede307,Chatcalienteconmujeressolascal,com.musicamasimagenes.chatcalienteconmujeressolascalientes,15,23,0,0,0,0;
18659,264864f1b20a0dfe24f869a3db76bad7ae9feec3650906a4e6e35bfe123f3c42,装小匠工人端,com.ZXJWorkers.bmy,17,26,1,1,1,1;
18660,3320fac4695f4899811905f7b3c6a6c1d277d8b7c123b07269c274101c9b99da,HR Sports Tv,com.hadieditz.hrsportstv,16,27,2,1,1,2;
18661,130d05226694b6096500d26cbaeca6270a6560f21dcdbf2457dd1e50e197cd41,BubbleWords,com.generamobile.bubblewords,17,27,0,0,0,0;
18662,263e846b34aac0cf0395b9e4f7348370ef2e52a4fa4b61c7c93ba8674121d78d,2 seater sofa,com.sofaseat,9,18,1,1,0,1;
18663,265a9b68886d49f3b08aa4d7c43a35be1dfbeaae4e5c30c76f8b6d2cad7ec8f7,爱木财富,com.renxue.aimutou,16,27,8,1,10,8;
18664,25de1cc3d6dfb8b58a0f539aad50421a33515e0c736e7517dd8cd51044e4d87b,Kyduyen nauy3,com.giang.nauy3.kyduyen,14,21,0,0,0,0;
18665,005e097389e982d63ec23d645fbe8a85f360324e9e1f1382451e12f53c1891a7,Calculadora Reprodutiva,com.caprilvirtual.calculadora_reprodutiva,19,26,1,1,1,1;
18666,002ee8bd83acb573ec53c2f3ddd511a663175e09e784adf750c52fcd3225d162,先之云课堂,com.xianzhiapp,19,27,6,1,6,6;
18667,001e492c1dcfee402802a0a6d957fa6981fd9a0285694ab8a297795d4045270c,Madden NFL,com.ea.game.maddenmobile15_row,19,28,0,0,0,0;
18668,25c42671be02a8790e423f191d65f475157156ddcf487ca9002ce508991b3384,省钱APP,com.yhq.sq,19,26,0,0,0,0;
18669,25ee3c8c34f17294615eaf2b12e755e4e92b639459855dd7165890204e07a5d7,Family calc (DEMO),ru.shaftgroup.family_calc_demo_eng,12,26,0,0,0,0;
18670,19c00e8bff4480a0ac56dc5982d67368796d0bc8d7fce4d183b80554674c9057,BatteryBot Pro,com.sarclmcompution.battery,16,26,22,1,22,22;
18671,12f8edd62b51254b36ab636231d1369af9f88fbb194daa70cce4b259a38bf027,YOwhats 2020,yowhatss.com.tiita,19,28,0,0,0,0;
18672,264b454496dd8ef7decbc38b779c6f04bb1064941ab54a1c5554cc8490e4d024,矩阵计算器,com.luo.matrixcaculator,15,28,6,1,7,6;
18673,2623dbe8d6fdaaca6fbbe6770b87956162b7f10c810adf2802de40d08a08d84a,Barcomanda,com.app.barcomandait,19,26,1,1,0,1;
18674,25e990316dd1a37aac192c802f4217e7a3e399d83cb4e4334558ab09892b2ed6,Orbital Zap,com.gameover.orbitalzap,21,28,0,0,0,0;
18675,13054f4bbb0e477910f45ae56d1fd0a5faaefa461ff770d5b1cb4fa51148f4b9,FlashLight,com.somewow.flashlight,10,14,0,0,0,0;
18676,12ef1c7290bf3660df2fc7ccd26e1611f8481877bb5ccb5215738e9d36ec8a64,Heart Bubble Pink Keyboard,keyboard.theme.heart.bubble.pink.cute,15,26,0,0,0,0;
18677,26402441222aca4052b4bd8df3290135cbf8de66bfb6eb595957a527eaa9586c,DMERS,com.apps.apps868f81e955fb,19,26,1,1,1,1;
18678,0d10592abefe90e6ba5b72ec03989a6caa98234ad84ea5dc11805f6f15b6a45b,爱学术,com.laibo.ixueshu,19,26,5,1,5,5;
18679,0caf22535b605737a750c219e7b3a195180fb4866e8c9311ff4fbd64525bc07f,AEGIS,io.kodular.kuyadex_ph.EAGIS,16,28,2,1,1,2;
18680,0cce2c764bb93a51eb979cc00c57058208082aa08422972928b7ec4f3cd6d337,首E家,com.td.pay.sc.p2p,18,27,1,1,1,1;
18681,195bbb675db16c81870f348bac7835bf7bcd37fea519dd6bbc3a70ef2d9136f9,PhfreeHttp,com.phfreeprojects.sockshttp,21,28,1,1,0,1;
18682,337041aa1c76fb813e5f6a82acac54839f75bf60bb3b2b0940243aace2f98ba2,用我三生烟火壁纸桌面,aimoxiu.theme.mx35174f66d3ef1c6eccc05e24bbf21f10,7,14,1,1,3,1;
18683,2624caf7ff3570c846e490ea0c5334f295dec7680969d3e20f874fc49acda771,limpa_alto_falante,com.appcriarty.lipar_alto_falante,14,29,3,1,1,3;
18684,0cf86fbb64d4e09339987e382ed6c2ad1c6071a956e9f9b604b8089d14475a3b,DAILY_MOCK_TEST,com.bubaibubai94.DAILY_MOCK_TEST,16,26,2,1,1,2;
18685,0c9f0d531204471c9923d71fcad50b6ab0f9c5e21deec7cdc7e38288692a7868,UP Police Jail Warder Fireman Exam ,com.nilesh9xm2.UP_Police_Jail_Warder_Fireman_Exam,16,26,1,1,1,1;
18686,25ec063a581a011855b6c49ef282785f8eb7b26a9f386249a3db39a09c119ce8,Radio Arabic,com.asemob.radioapp.arabic,16,29,0,0,0,0;
18687,0d055ce24bcf202ae1be5d4e1a6cc0c0a15b218da9010a26227eeca97f98f218,istar星盟网,com.istar.starnetapp,14,26,8,1,8,8;
18688,26935363981a080aa664f3b7d097cd59829f1e8b2957320b5799b8340f7feb4d,Triple Diamond,com.svims.triplediamondslots,16,26,2,1,2,2;
18689,266a168520fd3db3ecd71686613511d103775cb0e4ba74a4c302d261cab2abd5,Wallpapers raven,io.kodular.bettyag82.raven_wallpapers_fortnite,16,28,1,1,1,1;
18690,00545b8f1c7a41cb9531d92a392ae7b006318274336da78c28f8ad1f4dadc4ac,Oraciones para Rezar por la Mañana sin Conexion,com.radiostechnologydesing.OracionesparaRezarporlaMananasinConexion,14,26,1,1,1,1;
18691,003f1a0fa1cf5e4f3e67525e96657211953f681a20ae29bfc077ed1ad117fb61,Battle Pass Assistant,io.kodular.lynx88_2008.battle_pass_assistant,21,29,2,1,1,2;
18692,25cc59bac6fc430a408ed74600d5be20c9edfbec863e167cd84f95b2cc7b615e,EBD Betel e CPAD,com.wEBDBeteleCPAD_9194223,16,28,0,0,0,0;
18693,1944d205248abfdc36b76e7a7175bc03c08a0ea6833d86a14dce12ef3cc87802,分身神器,com.fssq.weichat,18,25,10,1,10,10;
18694,12e741ef3d8874463a521133445ad617609307a2ecbcf5bf02fac0d9db547726,Fashion Effect Studio,com.cute.frust.brong,21,30,0,0,0,0;
18695,007054842a5e903dd434130b5d745866b57eeb4e7ea3b3306cabb4c522d57046,Heroes,ru.gamedevteam.kt,8,14,1,1,1,1;
18696,12ef267021bb9b7ef9a901eecb11c272826729e016e25dd0d4fba8fd736174e0,Free Gems Counter,com.koz.gemsbrawls.procalc,19,28,0,0,0,0;
18697,003e3b39583b1d2e1b80ad3da24a9ed35280b64641e5a7719a60d38ff45d9143,Christmas Gift Tree Gravity Theme,com.christmas.gift.tree,15,26,0,0,0,0;
18698,12ecc53141fb44bfc4ca32e0f53049d107a4d43dcab1d880ab74cd64c9209a2e,KKlive,com.kl.kkchat,21,29,0,0,0,0;
18699,006695c2eb573ecdff884752aef092e69bba97f4ae3dc0741adb754e282ceb80,Wood Project Plan Ideas,com.woodprojectplanideas.traxos,9,18,6,1,4,6;
18700,0034930c173d49e63fdd418e3d887298846c3180fdbabb323f47a0bf921fa559,甘草园医生,com.shile.gancaoyuan.licorice,19,27,6,1,4,6;
18701,130cae171d41073478d545de9553ee99a75e1c52f730b1bbeeec03ac55d6f879,NBA Live,com.ea.gp.nbamobile,19,28,0,0,0,0;
18702,12f2e9e213c5043fb983347392f9c16229b65f2a1b9c6c9f5f855c3b2670be0e,Pennsylvania Radio,com.passencia.PennsylvaniaRadio,14,26,0,0,0,0;
